giews country brief south sudan reference date : 09-may-2017 food security snapshot  famine declared in parts of former unity state  about 5 million people estimated severely food insecure until july 2017  crop production declined in 2016 due to insecurity and displacement of farmers  localized early season dryness and protracted insecurity affecting 2017 first season crops in southern bi-modal rainfall areas  food prices at exceptionally high levels famine declared in parts of former unity state according to the latest ipc analysis , localized famine conditions are currently reported in former unity state , with a caseload of about 100 000 people in ipc phase 5 : “ catastrophe ” in former leer and mayendit counties .	1
in the greater equatoria region , which is 6,000 normally the primary food basket for the country , food 5,000 security is expected to worsen unusually due to conflict and insecurity since july that has prevented the 4,000 population from accessing their farms .	1
in the greater equatoria region , food security is likely to worsen significantly due to the ongoing conflict that has led to displacement of the local population which has disrupted the second season cropping .	1
south sudan : the 2015 rainfall seasonal analysis september 2015 south sudan seasonal analysis - 2015 highlights • the growing season of 2015 in south sudan started well due to early favourable rainfall , with earlier than average or timely planting across most of western equatoria , greater bahr-el-ghazal , northern areas and upper nile .	1
onset of season and vegetation status the growing season has started earlier than usual in western areas ( western equatoria and greater bahr-el-ghazal ) as well as along the border with sudan and in upper nile state , due to good rains during the earlier stages of the season .	1
the ipc analysis released in february stated that from february to july 2017 , leer and mayendit were classified in famine , while koch was classified as ‘ famine likely to some of the clusters in wau country western bahr el ghazal could not be surveyed due to access challenges .	1
this plan however was not deemed sufficient for county wise results for nutrition , due to different sampling requirements for nutrition indicators .	0
in wuror county in jonglei , where nutrition results were desired at county level due to lack of smart surveys or other sources of nutrition data , a total of 450 households were allocated for the survey .	1
furthermore , due to the same reason , the number of households which could be surveyed in some counties were considerably less than the sampling plan .	1
about a quarter ( 26 percent ) cited changed market conditions as the reason while 10 percent thought it was the reduced value of money due to inflation .	1
reduced value of money due to cannot access inflation , 10 % work place , 4 % other , 4 % income source completely destroyed , 38 % work place closed , 2 % income source partially destroyed , 17 % market conditions have changed , 26 % 11 6 .	1
cropping conditions are generally favorable in most western areas and central areas due to good performance of seasonal rainfall since the start of the season .	1
although , the short-and long-term rainfall forecasts are favorable for agricultural areas of the western and central highlands , production of most crops is likely to be limited due to insecurity and lack of availability and / or access to farm inputs due to ongoing conflict .	1
livelihoods have been decimated by the conflict and economic decline , with livestock looted , killed and disease-prone and crops destroyed or planting delayed due to violence and displacement .	1
humanitarian needs and drivers some 967,000 children have lost access to education due to the crisis in south sudan.12 school-aged children represent more than 47.75 per cent of the displaced population.13 fighting and displacement have been the main drivers leading to interruption of education and lack of protection for 3-18 school enrolment by sex school enrolment by sex western equatoria no data available denotes a score of 0 this interruption of education will have immediate , medium and long-term consequences for the stability and development of the country as children who are not in school will lack the structure and stimulation for healthy cognitive and psychosocial development that a child ’ s developing mind requires .	0
5yr average returnees 0.30m refugees 0.30m severity map affected people 20 by status 0 source : south sudan crop and livestockcrop market information system ( climis ) market source : south sudan and livestock information system ( climis ) 8,000 1,260 6,000 4,000 240 955 2,000 3,190 0 mar 2013 375 1,230 1,015 3,435 3,400 july stressed source : ipc oct source : ipc twg , septwg , 2015 2,630 3,385 865 415 1,750 3,675 245 1,260 3,855 2,885 3,955 3,465 dec jun-aug sep oct-dec 2013 2014 2014 crisis emergency 2015 3,575 890 1,630 1,035 3,280 jan-mar apr 2015 catastrophe may-jul 30 830 3,065 3,630 aug-sep projected 40 415 1,965 3,750 oct-dec 2015 440 2,170 4,320 jan-mar 2016 health health overview no. of people in need 4.73m an estimated 4.42 million people are in need of emergency healthcare , including those who have no access to healthcare due to the combination of conflict , economic downturn , drug shortages , lack of funding for health infrastructure and health workers , and inadequate vaccination coverage .	1
due to decades of conflict , nearly eight million people in south sudan live in counties where there are unexploded ordnance or explosive remnants of war .	1
adolescent girls are at risk of early and forced marriage , as well as sexual abuse and exploitation due to the low value placed on the girl child .	1
malaria is the biggest recorded killer , with more than 1,100 deaths due to the disease reported in health facilities from january to october 2015 .	1
source : wfp , sep 2015 13 % of people have access to improved sanitation price of staple food 150 % higher than average impacts of multiple crises spend an increasing portion of their income to obtain clean water , while water trucking has decreased due to the cost of fuel9 .	1
of the displaced , women and children are especially vulnerable both due to their roles in society and the protection risks inherent in being without shelter or social support networks .	1
onset of season and vegetation status the growing season has started earlier than usual in southern and western areas ( western equatoria and greater bahr-el-ghazal ) as well as along the border with sudan and in upper nile state due to good rains during the earlier stages of the season .	0
south sudan : the 2016 rainfall seasonal analysis may 2016 south sudan seasonal analysis - 2016 highlights • the growing season of 2016 in south sudan started well due to early favourable rainfall , with earlier than average or timely planting across most of western equatoria , greater bahr-el-ghazal , northern areas and upper nile .	1
however , in 2015 , the humanitarian community has struggled to respond at scale due to access challenges , limited resources and insecurity .	1
table 2 : food ration / transfer by activity ( g / person / day ) gfd bsfp ( ch < 5 ) tsfp ( ch < 5 ) plw cnvs ffe ifp ( in / out patient ) care taker 0 0 0 0 30 0 20 250 225 25 15 2 0 0 120 30 10 4 0 0 450 50 30 5 30 50 450 50 30 5 0 0 cereals 500 pulses 50 oil 30 salt 5 sugar 0 supercereal + 0 0 0 0 0 0 0 supercereal + + 0 200 0 0 0 0 0 0 plumpy sup 0 0 92 0 0 0 0 0 0.365 0 0 0 0 0 0 0 585 2,131 200 787 92 300 267 164 615 535 492 1,327 980 598 2,267 1,961 12.7 % 16.6 % 10.5 % 12.3 % 12.6 % 13.5 % 12.3 % 12.6 % 19.9 % 23.2 % 59.0 % 37.6 % 20.9 % 21.6 % 19.7 % 20.9 % * * 252 360 60 360 144 196 360 360 * cash / voucher ( us $ / person / day ) total total kcal / day % kcal from protein [ 1 ] % kcal from fat number of feeding days per year or per month ( as applicable ) 0 0 0 0 * cash / voucher value of compensating in-kind 500g / p / d of cereal in pocs and mingkaman * * total requirements are based on 21 feeding days ( rather than 30 ) per month , due to access and security challenges based on experience to date .	0
due to the complexity of identifying the right beneficiaries in emergency situations , bsfp for 62,542 plws will only be conducted in areas with partner presence .	1
children in urban and peri-urban juba struggle to access education due to closure of public schools because of limited government funding , while insecurity and conflict disrupted all education activities in lasu refugee camp in yei county .	1
sex and age disaggregated data is scarce due to the absence of accurate baseline data .	1
children under age 5 are particularly vulnerable to disease , including due to the low level of routine immunization and poor nutrition status .	0
women and children remain especially vulnerable to protection risks due to lack of shelter .	1
children under age 5 , and pregnant and lactating women are the most vulnerable groups to acute malnutrition due to their increased biological and physiological needs .	1
livestock have been looted or killed , crops have been destroyed , and planting has been delayed due to violence , displacement and unfavourable weather .	1
living conditions in these sites remain dire due to heavy congestion that exposes the idps to risks including mental health , disease , insecurity and protection , particularly for women and girls .	1
the depressed economy will also compound needs and reliance on assistance due to lack of opportunities for employment .	1
in urban areas , people struggle to access safe water due to ever-rising prices .	1
people living in poc sites and collective centres depend on a consistent supply of safe water , sanitation and hygiene services , and the displaced communities living outside of pocs are frequently deprived of wash support due to access containts and insecurity .	1
of the 1,893 health facilities , 419 ( 22 per cent ) are non-functional , and 955 are functioning at 10 per cent of their capacity due to a combination of extensive looting and vandalization , critical loss of human resources , frequent stock outs of drugs and pharmaceuticals , and fiscal delays .	1
there is a considerable gap in shelter improvement due to continuous arrival of refugees and general population growth in camps .	1
giews country brief south sudan reference date : 14-september-2017 food security snapshot  famine phased out , but food security situation still dire across the country  food insecure caseload estimated at record high 6 million in june 2017  unfavourable prospects for 2017 crops due to widespread insecurity , large scale displacements and fall armyworm infestations  food prices at exceptionally high levels famine phased out , but food security situation still dire according to the latest ipc analysis , famine conditions , previously reported in february 2017 in former leer and mayendit counties in former unity state , were no longer occurring by late june 2017.overall , the number of people facing ipc phase 5 : “ catastrophe ” food security conditions declined from over 100 000 in february to about 45 000 in june due to sustained multi-sectoral humanitarian assistance operations and the two counties are currently classified as ipc phase 4 : “ emergency ” .	1
in the traditionally surplusproducing areas of southern greater equatoria region , crop production is expected to be lower than the already poor 2016 output due to recent massive displacements outside the former central and eastern equatoria states .	1
sharply reduced crop production expected in 2017 due to conflict and pest outbreaks in southern bi-modal rainfall areas , harvesting of first season crops was concluded in august .	1
most likely food security outcomes famine early warning systems network 14 south sudan food security outlook october 2017 to may 2018 food insecurity is expected to persist in all counties of concern between october and january due to little or no harvest , limited physical access to markets , and insecurity that is limiting the ability of many households to move in search of typical food sources such as fish and wild foods .	1
similarly , few traders are bringing supplies to raja due to both insecurity and seasonality .	1
the delivery of assistance has also been inconsistent in nyirol , uror , and canal due to the ongoing insecurity .	1
in northern mayendit , some households have fled from thaker , tutnyang , and rubkuay payams to neighboring counties due to the presence of armed groups .	0
fsnms data indicates that 95 percent of households in raga and 72 percent of households in wau planted for the season , though ground information indicates cultivation only took place near homesteads due to insecurity and lower than normal access to seeds and tools .	0
few households will sell livestock during the outlook period due to lack of access to markets , low demand for livestock , and little to no cash in circulation .	1
this is in part due to limited access to usd , which has made it difficult for traders to import food .	0
conflict in warrap is also likely due to high tension in gogrial west and gogrial east and the proximity of these counties to ongoing conflict in lakes .	1
aquaculture systems are likely to experience some benefits from climate effects through increased food conversion efficiencies and growth rates of fish under higher water temperatures , an extended growing season , and a larger potential range for aquaculture operations at higher latitudes due to reductions in sea and lake ice cover ( 8 , 119 ) .	1
nearly two million have fled south sudan due to its ongoing conflict , the worst­ever since it gained independence from neighbouring sudan in july 2011 .	1
idps wait to receive food rations and other items according to the ex­commissioner , government was incapable of doing much to avertfrom the wfp at a distribution point in pibor town , the situation due to the ongoing war in country .	1
the ex­mayom county commissioner , charles machieng kuol said majority of those affected fled to warrap , central equatoria state and neighbouring sudan due to lack of food .	1
 the western bank of former upper nile state is experiencing emergency ( ipc phase 4 ) food insecurity , mainly in manyo , panyikang , and fashoda where large displacements have occurred due to ongoing armed conflict .	1
additionally , tension remains high in parts of jonglei , lakes , and warrap , where inter-communal clashes have occurred , and in central and southern unity , due to the resurgence of various armed groups and an uptick in cattle raiding .	1
this suggests all classes of stock are generally in good body condition due to abundant forages and plenty of water through the season until december .	1
in november 2015 , national food inflation dropped by over 30 percentage points , likely due to the arrival on main markets of the bulk of recently harvested grain crops .	1
about half of distribution took place in conflict-affected states of jonglei and upper nile , while no quantities were distributed into unity state due to lack of humanitarian access ( table 5 ) .	1
conversely , the estimated cereal area in western and eastern equatoria states has decline due to lower number of farming households and lower planted area per household due to insecurity and / or unfavourable weather conditions .	1
lakes state taskforce teams undertook a harvest assessment mission in december as earlier planting mission were thwarted by insecurity due to a breakdown in law and order in most counties .	1
due to the fall of the value of the local currency in 2015 , prices of hand tools have more than trebled in most local markets increasing from ssp 15 per unit to ssp 50 or above .	1
production production estimates have been made on the basis of time-series information , adjusted to accommodate less that timely practices due to insecurity .	1
first of all , traded volumes of food have declined in most markets due to the high and rising prices and the low purchasing power of local consumers .	1
western bahr el ghazal state has also seen renewed influx of idps , estimated at around 40 000 people in wau town by end of january 2016 due to the emerging incidences of violent conflicts in previously secure locations .	1
vaccination programmes were conducted around the towns earlier in the year and then discontinued due to insecurity .	1
although oil production may increase in 2016 due to the implementation of the august 2015 peace agreement , if international oil prices continue to be extremely low and transit fees are not renegotiated down with the sudan , oil extraction activities may be a net economic loss for the country and oil fields shut down could become an inevitable option .	1
since early 2015 , prices recorded an increasing trend with a marked volatility , due to high general inflation and market disruptions due to insecurity .	1
in 2014 , cereal production in greater equatoria region resulted in an aggregate surplus of about 115 000 tonnes , while this year the surplus shrunk to only about 15 000 tonnes , due to negative effects of both unfavourable weather conditions and worsening security conditions .	1
in addition , sustained migrations flows from urban to rural areas due to conflict and insecurity have contributed to some localized increases in planted area .	0
in particular , in yambio , prices of goats , after having steadily and sharply increased in the first semester of 2015 ( +84 percent between january and june ) , plunged by 72 percent between june and august most probably due to distress sales after the upsurge in violent conflict in may .	1
conversely , the disturbances in market and commodity supply due to conflict , led to a decrease in importance of markets as a supplier of sorghum to households : lean season ( february-june ) market dependency in 2014 and 2015 has been the lowest since records began .	1
however , although rainfall distribution was conducive to mechanised farming , the following factors have reduced the area under cultivation :        sudan-based farmers have not ventured south this year due to insecurity .	0
as shown in figure 10 , goat prices ( male medium size ) , following seasonal patterns , peaked in september / october 2015 at the end of the rainy season as body conditions improved due to a good pasture and water availability .	1
this year , no attempt has been made to extrapolate changes in population for small ruminants due to fewer returns containing indicators in the case-studies conducted by the taskforce teams .	1
experience throughout south sudan noted during cfsams over the past 10 years suggests that such schemes are untenable due to low repayments , and , resources dwindle unless the funds are recharged every year by the donors .	1
ipc in south sudan ipc alert , issue 9 , 6 november 2017 the food security situation continues to be hampered and deteriorating due to prolonged conflict , displacement , humanitarian access constraints , climatic shocks and macro-economic instability .	0
south sudan : the 2015 rainfall seasonal analysis november 2015 south sudan seasonal analysis - 2015 highlights • the growing season of 2015 in south sudan started well due to early favourable rainfall , with earlier than average and timely crop planting across most of western equatoria , greater bahr-el-ghazal , northern areas of the country , primarily in upper nile .	1
one major factor contributing to food insecurity in south sudan is the absence of wellfunctioning markets in the country due to inadequate infrastructure , warehousing , price information , and other market institutions .	1
since that time , south sudan has continued to face fiscal pressures due to a fall in oil production and the recent decline in international oil prices ( table 2.4 and figure 2.1 ) .	1
subsequently , due to the internal conflict that began in december 2013 , there has been an exodus of 872 thousand people from south sudan .	0
sorghum prices tend to peak in january and fall steeply by may , most likely due to the first-season harvests in southern south sudan and in uganda .	1
moreover , market functioning is limited due to information asymmetry ( not all buyers and sellers have the same information ) , unequal market power ( large farmers and traders may have more access to credit , transport , and storage ) , and high search costs ( in linking buyers and sellers ) .	0
there is very limited storage capacity due to conflict .	1
in 2008 , the provincial government of south sudan created a national food security stock of sorghum , but donor support for this effort was canceled only one year later due to misuse of funds , resulting in a loss of more than us $ 4 billion .	1
intensive and abnormal migrations due to insecurity have seriously depleted the health conditions for animal health throughout the country .	1
inter-communal conflicts rooted in tribal and ethnic associations are on the rise due to changes in local power structures and the existence of factional militia in some areas .	0
key recommendations for increasing resilience to production shocks at global and local levels we have argued that the risk of a serious weather-related shock to global food production appears to be increasing rapidly due to climate change .	1
it also means the food system is more vulnerable to a sudden reversal in connectivity , for example due to an outbreak of trade restrictions .	0
farms become less competitive with imports due to a high renminbi , aging rural workforce and increasing labour costs .	0
poor food consumers in china would likely be relatively unaffected due to government intervention to buffer these households from food price inflation through the use of strategic reserves and price controls .	1
in addition , in biomadal rainfall areas , planting of the second season crop is ongoing with some challenges due to insecurity situation mainly in greater mundri counties , tombura , maridi ( western equatoria statee ) and yei , lainya , yei , morobo and part of kajo-keji and juba where farmers are displaced and cannot access their farm lands .	1
thousands of people were forced from their homes in 2015 due to violence and instability .	1
borehole repairs have not been possible in areas hardest hit by conflict , including large swathes of upper nile , due to lack of access due to insecurity and lack of technical expertise and supplies .	1
prices climb steadily from 2020 , and then rise rapidly in 2024 and 2025 due to instability in the middle east .	1
water-borne disease have spread due to displacement and overcrowding .	1
this includes new caseloads in the greater equatoria region – south sudan ’ s breadbasketthat have been cut-off from planting and harvesting their crops due to conflict in 2016 .	0
➤ ➤ harvests between september and december are expected to be well below average due to widespread insecurity and limited area for cultivation .	1
overall , in february , staple food prices in juba were between 2 and more than 4 times their levels in february last year , due to insecurity , a tight supply situation , hyperinflation and a significant depreciation of the local currency .	1
overall , in april , staple food prices in juba were between two and more than five times their levels in april last year , due to insecurity , a tight supply situation , hyper-inflation and a significant depreciation of the local currency .	1
the anticipated food crisis is mainly attributed to the south sudanese population ’ s inability to plant or harvest due to war that has displaced millions of people .	1
there were considerable constraints in field survey , in various areas due to prevailing insecurity .	0
 in kenya , the shortened length of the main growing season , due in part to a delayed onset of seasonal rainfall , couple diwht long dry spells and below-average rainfall is resulting in below-average production prospects in large parts of the eastern , central , and southern rift valley .	1
the already limited resources of host communities have been further depleted , and in many instances exhausted , due to accommodating idps .	0
during the dry season , insecurity along the main supply routes is a major challenge restricting movement and increasing transportation costs due to a high risk operational environment for transporters .	1
reduced cereal production , especially in the ‘ bread basket ’ regions due to conflict , and the increase in disease outbreaks and other seasonal and climatic shocks such as floods , drought spells and crop and livestock diseases and pests , including the fall army worm infestation , have also further undermined people ’ s resilience by depleting household assets .	0
south sudan malaria cases by age , 2017 malaria cases by age malaria deaths 61 % under age 5 64 % 390 22deaths 22 idps 1.88m - + + sources : health cluster source : health cluster remains highly susceptible to endemic communicable diseases , and in 2017 , outbreaks of cholera , measles , malaria , hepatitis e and kala-azar persisted , and affected large parts of the country out o due to poor living conditions , poor sanitation , overcrowding and people are fo lack of health services .	0
of great concern is greater baggari , to which humanitarian actors have not had regular access since march 2017 , due to ongoing conflict .	1
 due to above-average rainfall from june to september , pasture and water resources will be above average .	0
nearly half of the population remains in crisis ( ipc phase 3 ) or worse due to this and severely limited livelihood options to access other sources of food .	1
the most immediate consequence of drought is a fall in crop production , due to inadequate and poorly distributed rainfall .	1
however , this percentage breakdown is not universally applicable to product availability due to regional differences .	1
average annual yields in 2015 are estimated to decline across the region if compared to previous year , particularly in eastern equatoria state and juba and terekeka counties in central equatoria state due to unfavourable weather .	0
these factors , together with increasing transaction costs due to supply-chain bottlenecks caused by the conflict , have driven up prices of imported commodities .	1
declining income earnings in urban areas due to reduced job opportunities have significantly cut remittance transfers to rural areas .	1
- 38 figure 10 : south sudan - retail prices of goats in selected markets ( medium size male ) normally , the terms of trade for pastoralists show great variations across markets due to high market fragmentation .	1
cereal prices increased 3-5 times in 2015 following the sharp devaluation of local currency in the parallel market and the increasing transport costs due to high fuel prices , multiple formal and informal taxation and insecurity along roads .	1
sorghum and maize account for most of the country ’ s domestically produced cereal , but there is little marketable surplus due to small farm size , low productivity , and weak market incentives for sales .	1
therefore , strengthening disease prevention measures may contribute to improvement of the nutrition situation in south sudan .	1
macroeconomic crisis driving food insecurity the ongoing macro-economic crisis , which has been further worsened by the conflict and insecurity , has contributed to food insecurity levels that have steadily increased over all seasons since 2014 reaching the highest peak ever during the lean period in 2017 .	1
in kenya , a late start to the season and extended dry spells have led to reduced crop yields and poorer than usual crop production prospects .	1
idp population by states ( ‘ 000 ) people in need ( in ’ 000 ) 5 % collective centres 465 120 js uns sex and age disaggregation men 13 % 308 unity idpsidps in inprotection ofsites civilian sites protection of civilian elderly men 1 % 576 19 % spontaneous settlements ls source : iom / dtm , nov 2015 eastern equatoria sources : cccm , iom / dtm shifting frontlines and continued fighting have led to large scale destruction of houses and communal and humanitarian infrastructure and forced more than 2.3 million people from their homes .	1
the resumption of conflict in april 2015 led to the closure of 80 outpatient therapeutic programme and 91 therapeutic supplementary feeding programme sites in unity and upper nile states between april and june , cutting off access to treatment for more than 5,600 sam and nearly out of of 50 counties surveyed in 2015 , 17,500 mam children .	1
the conflict in greater upper nile has disrupted livestock migration patterns , contributing to new patterns of natural resource-based conflicts between cattle keepers and settled farming populations , including in the equatorias and warrap state .	1
these early wetter than average conditions will have a positive impact on the start of agricultural season and will lead to an early start of planting and cultivation .	1
the depreciation of the south sudanese pound against the us dollar ( according to informal market exchange rates ) has contributed to rising food prices and to fuel and food shortages .	1
food assistance to these will contribute to increased access to care and adherence to treatment , and to reduced default rates of the programme .	1
this latest round of hostilities has seen large scale destruction and contributed to the displacement of hundreds of thousands of people during the planting season .	1
school attendance also contributes to protection as it reduces exposure to forced recruitment , gender based violence , child labour and early marriage .	1
fuel shortages have constrained activity and led to theft and insecurity , while long gaps and inconsistency in salary payments to public sector employees have impacted the provision of health-care and education services , and the rule of law .	1
in addition to already recognised sites , cccm will contribute to community stabilization for 527,000 idps and surrounding host communities in other camp-like settings in central equatoria , jonglei , unity , upper nile and western bahr el ghazal .	1
competition for scarce resources has led to high tensions between refugee and host communities , further aggravating the situation for refugees .	1
competition for scarce resources has led to tensions between refugee and host communities , further aggravating the situation for refugees .	1
a substantial decline in oil revenue since 2014 has contributed to a sharp drop in both foreign currency reserves and the value of the south sudanese pound .	1
 armed clashes will lead to further internal and external displacement .	1
area event impact on food security outcomes national implementation of peace agreement efforts to implement the peace agreement that lead to a permanent ceasefire would improve the security and allow households to slowly regain their livelihoods and return to their places of origin .	1
( 36 ) noted that exposure to drought in the first 5 y of life may contribute to a decline in mean height of 1 % of the median reference in tanzania .	0
the inclusion of only documents in the english language in the review may have led to a degree of se - acknowledgments .	1
this exclusion may have led to a selection bias and therefore an underestimation of the overall climate-related impact on childhood undernutrition .	1
undernutrition during pregnancy is estimated to contribute to 800,000 neonatal deaths annually and to cause 20 % of stunting in children under age 5 y ( 13 , 17 , 18 ) .	1
in turn these diseases lead to or worsen undernutrition , creating an ominous vicious circle .	1
however , recent conflict has led to the looting of assistance and disrupted deliveries , and it is now expected that conflict will continue to disrupt the delivery of planned assistance in these counties .	1
in addition to the effects of a changing climate , agronomists anticipate that increasing co2 concentrations will lead to complex changes in the composition of weeds and the strength of plant defenses against pests and pathogens ( 33 , 152 ) .	0
warming may lead to increased stratification of oceanic layers and reduce the upward flux of nutrients into the euphotic zone ( the surface layer of water where photosynthesis can occur ) , leading to spatiotemporal variations in net primary productivity of phytoplankton ( 22 , 34 , 45 , 86 ) .	1
warming leads to reduced long-chain polyunsaturated fatty acid content in phytoplankton ( 66 ) and in cold-water pelagic fish , such as sprat and anchovy ( 114 ) .	1
a recent meta-analysis quantifying the benefits of such changes found that simulated adaptation led to crop yields that were 7 – 15 % higher than yields in the absence of adaptation .	1
such high-intensity conflict and associated population displacement would likely lead to more acute undernutrition , in addition to other health burdens .	1
this leads to either reduction in supply or an increase in demand , which then drives up world prices .	1
depreciation of the dollar leads to cheaper prices in other currencies .	1
second , there is evidence that high food prices and lack of access to food have contributed to political instability and civil strife .	1
when national governance fails , as in the case of somalia , conflict can lead to large-scale food insecurity or even famine .	0
for example , supporting agriculture based livelihoods , ensuring effective coverage of social protection systems , addressing issues of land tenure and of access to natural resources , and fostering employment opportunities for youth can effectively contribute to peacebuilding and post-conflict recovery .	1
in a context where a new emergency or the further deterioration of the situation might lead to an increased risk of famine , or when the occurrence of famine has been declared , this aspect is particularly highlighted in the cover map and narrative of the report with respectively two categories : “ risk of famine ” and “ famine declared ” .	1
below-average precipitation across afghanistan ’ s 2017-2018 season could lead to a second consecutive below-average harvest season .	1
for fisheries , however , the compounding complexity of how the entire marine food chain will be altered leads to perhaps even greater uncertainty .	1
in addition improved agricultural and forestry services shall become a driving force for south sudan national socio­ economic development .	1
while poverty is undoubtedly a cause of hunger , lack of adequate and proper nutrition itself is an underlying cause of poverty .	1
as clearly indicated in the literature , violent conflict is the major driver of food insecurity and malnutrition , both acute and chronic .	1
the same study also found that drought affects conflict by causing changes in livestock prices , and suggests that droughtcaused livestock price shocks are a main driver of local conflict .	1
as the south sudan crisis enters its fourth year , an increasing number of children are at high risk of chronic malnutrition ( two years or more ) , which leads to irreversible cognitive impairments .	1
in the south-east of south sudan , there is increased likelihood of above normal to near normal rainfall , linked to el nino enhanced rainfall during the short rainy season in kenya and southern ethiopia .	1
“ hunger is being experienced across the state in almost all counties because the first crops that should have helped people dried because of long drought and seriously affecting people , ” he added .	0
agricultural activities continue to be affected by the protracted and widespread insecurity , which is constraining access to fields and is causing large-scale displacement of people , input shortages and damage to households ’ productive assets .	1
despite favourable rains across the country , except in the eastern greater kapoeta region , crop production has been severely affected by increasing displacements and insecurity , following the renewed conflict in july , that disrupted agricultural activities , including harvesting .	1
conflict and insecurity spreading across the country have cut off trade routes and continue to impede commercial imports .	1
3,000 the collapse of the macro-economy and subsequent hyperinflation and shortage of us dollars has eroded people ’ s purchasing power , especially the most vulnerable .	1
the multi-causal nature of malnutrition prevents major improvements in the nutrition situation despite a considerable nutrition response .	1
economic activities have been affected as households ’ access to farm land has been restricted due to insecurity , worsening the food security situation across the country .	0
more ﬂ ooding also caused some deaths and injuries and has deeply a ﬀ ected the daily lives of over 650 households in eight villages of bunj payam , maban county , upper nile state .	1
the state legislative assembly has been damaged and many government o ﬃ cials have been cut o ﬀ from their o ﬃ ces .	0
( unicef , 30 sep 2017 ) torrential rain has caused major damage across the region with the combination of a stream bursting its banks and the over ﬂ ow from the kengen , lothila and kubal rivers causing massive ﬂ oods across pibor .	1
• a developing el nino event and pessimistic forecasts for september to december rainfall in the northern half of the country , raise the possibility of drier than average conditions affecting late maturing crops in lakes , west bahr-el-ghazal and upper nile .	1
while the food warrap based coping strategies can be seen as a proxy of their current severe food insecurity , the weq livelihood based coping strategies , particularly lakes the emergency and crisis strategies practiced by households are likely to erode their resilience nbeg and thus have possible long term consequences .	1
as reported by the households , an average farming household in south sudan currently can produce food sufficient for their own consumption needs for only 3.2 months of the year .	0
the precarious food security situation in the face of such shocks , led households to resort to a number of coping strategies .	1
